hygiene articles,processed cheese,10
flour,hamburger meat,10
ham,misc. beverages,10
grapes,sugar,10
ham,spread cheese,10
dog food,frozen vegetables,10
soups,sugar,10
cling film/bags,hygiene articles,10
kitchen towels,salty snack,10
frozen vegetables,specialty cheese,10
canned beer,flour,10
frozen vegetables,mayonnaise,10
soups,yogurt,10
salty snack,seasonal products,10
bottled water,canned vegetables,10
liver loaf,sausage,10
instant coffee,pastry,10
frozen dessert,napkins,10
UHT-milk,pasta,10
frankfurter,salt,10
cereals,whipped/sour cream,10
chocolate,frozen fish,10
flour,meat,10
chewing gum,chocolate,10
napkins,packaged fruit/vegetables,10
bottled water,liquor,10
candles,sausage,10
bottled beer,popcorn,10
root vegetables,zwieback,10
frozen fish,salty snack,10
berries,cling film/bags,10
butter milk,pickled vegetables,10
beef,cling film/bags,10
dog food,napkins,10
sauces,soda,10
house keeping products,pip fruit,10
frozen meals,misc. beverages,10
newspapers,potted plants,10
coffee,salt,10
cereals,pastry,10
rice,whipped/sour cream,10
newspapers,soups,10
cream cheese,flour,10
cream cheese,ice cream,10
candles,coffee,10
flour,roll products,10
dog food,newspapers,10
domestic eggs,flower (seeds),10
frozen fish,waffles,10
canned fish,hamburger meat,10
finished products,fruit/vegetable juice,10
pickled vegetables,specialty chocolate,10
chewing gum,misc. beverages,10
cling film/bags,cream cheese,10
mayonnaise,onions,10
flower (seeds),frankfurter,10
pickled vegetables,sliced cheese,10
candy,frozen fish,10
bottled water,soups,10
beverages,specialty chocolate,10
artif. sweetener,other vegetables,10
cream cheese,frozen fish,10
hamburger meat,misc. beverages,10
chocolate marshmallow,newspapers,10
pastry,soups,10
cat food,sliced cheese,10
baking powder,brown bread,10
root vegetables,sparkling wine,10
soda,tidbits,10
mustard,pickled vegetables,10
butter milk,frozen meals,10
butter,soups,10
beef,sweet spreads,10
abrasive cleaner,yogurt,10
hamburger meat,mayonnaise,10
male cosmetics,yogurt,10
beef,candles,10
candy,hygiene articles,10
cake bar,waffles,10
long life bakery product,sweet spreads,10
hamburger meat,roll products,10
frankfurter,roll products,10
canned beer,white bread,10
Instant food products,pip fruit,10
frozen vegetables,red/blush wine,10
brown bread,dog food,10
cake bar,margarine,10
baking powder,salty snack,10
chicken,flower (seeds),10
frozen vegetables,specialty bar,10
curd,packaged fruit/vegetables,10
baking powder,berries,10
detergent,house keeping products,10
kitchen towels,pip fruit,10
pastry,potato products,10
brown bread,roll products,10
grapes,white bread,10
cereals,tropical fruit,10
chocolate,sweet spreads,10
frozen dessert,white bread,10
dog food,domestic eggs,10
butter,packaged fruit/vegetables,10
mustard,whipped/sour cream,10
nuts/prunes,rolls/buns,10
chocolate marshmallow,long life bakery product,10
cake bar,whipped/sour cream,10
UHT-milk,cake bar,10
abrasive cleaner,sausage,10
cereals,domestic eggs,10
brown bread,house keeping products,10
cream cheese,vinegar,10
Instant food products,pork,10
canned vegetables,pork,10
frozen fish,onions,10
cereals,soda,10
hygiene articles,semi-finished bread,10
dishes,pip fruit,10
curd cheese,root vegetables,10
bathroom cleaner,other vegetables,10
finished products,sausage,10
house keeping products,pastry,10
coffee,jam,10
rice,sausage,10
oil,salt,10
beef,canned vegetables,10
bottled water,popcorn,10
beef,spread cheese,10
detergent,specialty chocolate,10
frozen meals,semi-finished bread,10
curd,dish cleaner,10
Instant food products,frankfurter,10
onions,turkey,10
chocolate marshmallow,citrus fruit,10
frozen vegetables,house keeping products,10
misc. beverages,sugar,10
flower (seeds),sausage,10
canned fish,sugar,10
newspapers,pet care,10
sparkling wine,whole milk,10
hamburger meat,rice,10
berries,misc. beverages,10
cake bar,frankfurter,10
citrus fruit,sweet spreads,10
brown bread,frozen fish,10
UHT-milk,grapes,10
canned fish,frozen meals,10
napkins,vinegar,10
skin care,yogurt,10
packaged fruit/vegetables,pip fruit,9
ham,ice cream,9
margarine,seasonal products,9
candy,frozen potato products,9
curd,mayonnaise,9
male cosmetics,sausage,9
brown bread,kitchen towels,9
kitchen towels,pastry,9
cat food,pickled vegetables,9
chocolate,white wine,9
female sanitary products,pastry,9
frozen meals,frozen potato products,9
dental care,shopping bags,9
softener,tropical fruit,9
finished products,rolls/buns,9
coffee,liquor (appetizer),9
tea,yogurt,9
sparkling wine,yogurt,9
brown bread,meat spreads,9
hard cheese,processed cheese,9
beef,vinegar,9
onions,vinegar,9
beef,seasonal products,9
herbs,turkey,9
fruit/vegetable juice,seasonal products,9
frozen fish,ham,9
bottled water,vinegar,9
ice cream,waffles,9
butter milk,grapes,9
hamburger meat,potted plants,9
napkins,softener,9
cereals,margarine,9
chocolate,pasta,9
canned beer,male cosmetics,9
frozen dessert,sliced cheese,9
coffee,female sanitary products,9
frozen potato products,oil,9
bottled beer,brandy,9
Instant food products,fruit/vegetable juice,9
dog food,whipped/sour cream,9
domestic eggs,tea,9
canned fish,oil,9
canned beer,detergent,9
UHT-milk,canned vegetables,9
canned fish,salty snack,9
kitchen towels,whipped/sour cream,9
candles,pip fruit,9
meat,semi-finished bread,9
beef,processed cheese,9
fish,whole milk,9
frozen potato products,whipped/sour cream,9
hard cheese,seasonal products,9
canned fish,onions,9
canned vegetables,hygiene articles,9
canned beer,mustard,9
pasta,salty snack,9
beef,soups,9
softener,whipped/sour cream,9
cream cheese,detergent,9
cat food,chicken,9
UHT-milk,specialty chocolate,9
baking powder,cat food,9
pip fruit,zwieback,9
ready soups,rolls/buns,9
berries,flour,9
UHT-milk,baking powder,9
butter,specialty fat,9
bottled beer,candles,9
packaged fruit/vegetables,shopping bags,9
cat food,grapes,9
female sanitary products,root vegetables,9
butter,rum,9
beverages,misc. beverages,9
baking powder,sliced cheese,9
pasta,soft cheese,9
liquor,sausage,9
organic sausage,whole milk,9
dog food,oil,9
root vegetables,specialty fat,9
cling film/bags,curd,9
cereals,pip fruit,9
curd,frozen fish,9
cling film/bags,domestic eggs,9
soda,syrup,9
detergent,pickled vegetables,9
bottled water,house keeping products,9
UHT-milk,semi-finished bread,9
herbs,waffles,9
semi-finished bread,sliced cheese,9
frozen meals,red/blush wine,9
baking powder,bottled beer,9
ice cream,misc. beverages,9
grapes,hard cheese,9
canned fish,pasta,9
cat food,pasta,9
condensed milk,whipped/sour cream,9
beverages,sugar,9
baking powder,ham,9
instant coffee,sausage,9
frozen meals,oil,9
ham,sweet spreads,9
frankfurter,spread cheese,9
nuts/prunes,other vegetables,9
domestic eggs,softener,9
semi-finished bread,turkey,9
frozen meals,sugar,9
soda,sparkling wine,9
hygiene articles,potted plants,9
meat spreads,other vegetables,9
chocolate,dish cleaner,9
flour,pasta,9
soups,tropical fruit,9
flour,onions,9
detergent,misc. beverages,9
canned beer,cling film/bags,9
chicken,house keeping products,9
butter,chewing gum,9
rolls/buns,rum,9
processed cheese,specialty bar,9
canned vegetables,sliced cheese,9
coffee,pet care,9
margarine,turkey,9
chewing gum,domestic eggs,9
fruit/vegetable juice,kitchen towels,9
cling film/bags,frankfurter,9
frozen dessert,semi-finished bread,9
bottled water,meat spreads,9
bottled beer,instant coffee,9
liquor (appetizer),tropical fruit,9
liver loaf,pip fruit,9
soft cheese,specialty bar,9
cat food,female sanitary products,9
pastry,popcorn,9
canned fish,mayonnaise,9
bottled water,rum,9
jam,whipped/sour cream,9
brown bread,salt,9
coffee,spread cheese,9
processed cheese,salty snack,9
newspapers,packaged fruit/vegetables,9
condensed milk,pastry,9
cake bar,candy,9
newspapers,sauces,9
napkins,photo/film,9
sweet spreads,whipped/sour cream,9
pet care,rolls/buns,9
chicken,vinegar,9
cleaner,frozen vegetables,9
curd,frozen potato products,9
margarine,vinegar,9
pastry,white wine,9
baking powder,semi-finished bread,9
pip fruit,sauces,9
oil,vinegar,9
detergent,soft cheese,9
frozen fish,hygiene articles,9
chicken,softener,9
newspapers,nuts/prunes,9
misc. beverages,oil,9
dish cleaner,waffles,9
chocolate,detergent,9
canned fish,misc. beverages,9
frozen fish,napkins,9
butter,mustard,9
cake bar,pork,9
meat,seasonal products,9
packaged fruit/vegetables,white bread,9
bottled water,softener,9
bottled beer,butter milk,9
pet care,shopping bags,9
cat food,frankfurter,9
frankfurter,herbs,9
flour,misc. beverages,9
cake bar,hamburger meat,9
oil,specialty bar,9
sausage,soups,9
frozen dessert,sausage,9
brown bread,mustard,9
grapes,turkey,9
potted plants,white bread,9
chocolate,seasonal products,9
finished products,salty snack,9
cling film/bags,sugar,9
tidbits,whole milk,9
sliced cheese,specialty bar,9
shopping bags,specialty cheese,9
detergent,ice cream,9
dessert,mustard,9
tropical fruit,vinegar,9
herbs,misc. beverages,9
oil,semi-finished bread,9
ham,meat,9
male cosmetics,soda,9
candy,ice cream,9
canned fruit,domestic eggs,9
other vegetables,snack products,9
oil,rice,9
dish cleaner,margarine,9
brown bread,cake bar,9
canned fish,meat,9
chocolate marshmallow,whipped/sour cream,9
red/blush wine,whipped/sour cream,9
light bulbs,whole milk,9
coffee,frozen potato products,9
syrup,tropical fruit,9
brandy,yogurt,9
dental care,pastry,9
candles,dessert,9
dental care,sausage,9
liquor (appetizer),rolls/buns,9
butter,dental care,9
rolls/buns,softener,9
jam,margarine,9
sliced cheese,specialty chocolate,9
ham,pasta,9
butter,frozen dessert,9
beverages,flour,9
cake bar,frozen meals,9
domestic eggs,house keeping products,9
frozen meals,specialty chocolate,9
curd,tea,9
cleaner,whipped/sour cream,9
ketchup,root vegetables,9
beef,flower (seeds),9
canned beer,spread cheese,9
flower (seeds),pork,9
UHT-milk,condensed milk,9
domestic eggs,jam,9
syrup,whole milk,9
chicken,spices,9
cleaner,shopping bags,9
frozen meals,pickled vegetables,9
kitchen towels,newspapers,9
UHT-milk,canned fish,9
hygiene articles,soft cheese,9
Instant food products,canned fish,9
canned fish,salt,9
long life bakery product,semi-finished bread,9
cat food,white wine,9
herbs,sliced cheese,9
frankfurter,potato products,9
candy,onions,9
chewing gum,margarine,9
spread cheese,white bread,9
root vegetables,spices,9
canned fish,long life bakery product,9
soda,vinegar,9
vinegar,whipped/sour cream,9
meat,specialty chocolate,9
cling film/bags,house keeping products,9
kitchen towels,shopping bags,9
rum,tropical fruit,9
finished products,yogurt,9
seasonal products,specialty chocolate,9
frozen dessert,sugar,9
frozen dessert,hard cheese,9
chocolate,female sanitary products,9
berries,seasonal products,9
dishes,frankfurter,9
house keeping products,newspapers,8
mustard,soft cheese,8
Instant food products,sausage,8
cream cheese,turkey,8
cereals,cream cheese,8
cling film/bags,oil,8
cream cheese,liver loaf,8
potato products,soda,8
cling film/bags,pastry,8
citrus fruit,popcorn,8
condensed milk,long life bakery product,8
curd,liver loaf,8
butter milk,processed cheese,8
female sanitary products,tropical fruit,8
chicken,mustard,8
frozen dessert,ice cream,8
flour,hard cheese,8
canned vegetables,pasta,8
sweet spreads,waffles,8
detergent,processed cheese,8
dishes,frozen vegetables,8
semi-finished bread,soft cheese,8
chicken,mayonnaise,8
hamburger meat,processed cheese,8
napkins,salt,8
dish cleaner,sugar,8
detergent,semi-finished bread,8
canned beer,cat food,8
bottled water,zwieback,8
frozen dessert,onions,8
grapes,pickled vegetables,8
butter,spread cheese,8
pip fruit,tea,8
citrus fruit,instant coffee,8
UHT-milk,mayonnaise,8
butter,red/blush wine,8
spread cheese,waffles,8
canned vegetables,specialty cheese,8
other vegetables,potato products,8
female sanitary products,margarine,8
berries,red/blush wine,8
potato products,shopping bags,8
curd cheese,pork,8
pudding powder,whipped/sour cream,8
root vegetables,tea,8
root vegetables,softener,8
curd,dishes,8
berries,roll products,8
butter,seasonal products,8
chewing gum,ice cream,8
hygiene articles,seasonal products,8
packaged fruit/vegetables,sugar,8
oil,turkey,8
specialty fat,yogurt,8
jam,sausage,8
candy,hamburger meat,8
bottled beer,sparkling wine,8
herbs,meat,8
citrus fruit,dental care,8
detergent,dish cleaner,8
fruit/vegetable juice,liver loaf,8
cereals,shopping bags,8
cleaner,curd,8
detergent,ham,8
dessert,salt,8
grapes,soft cheese,8
butter,chocolate marshmallow,8
cereals,fruit/vegetable juice,8
baking powder,candy,8
frankfurter,ketchup,8
pickled vegetables,specialty bar,8
cream cheese,rice,8
butter milk,dish cleaner,8
frozen fruits,other vegetables,8
chewing gum,dessert,8
hamburger meat,ice cream,8
butter,condensed milk,8
brown bread,cling film/bags,8
ice cream,oil,8
light bulbs,soda,8
cake bar,oil,8
ketchup,tropical fruit,8
frozen potato products,margarine,8
meat spreads,shopping bags,8
cat food,detergent,8
candles,chocolate,8
hygiene articles,rice,8
detergent,specialty bar,8
domestic eggs,meat spreads,8
canned beer,semi-finished bread,8
UHT-milk,potted plants,8
dental care,napkins,8
curd cheese,margarine,8
cling film/bags,newspapers,8
UHT-milk,beverages,8
hard cheese,turkey,8
hard cheese,specialty cheese,8
newspapers,roll products,8
cream cheese,semi-finished bread,8
nut snack,other vegetables,8
beverages,ham,8
photo/film,root vegetables,8
instant coffee,shopping bags,8
dessert,popcorn,8
specialty bar,sugar,8
pip fruit,popcorn,8
Instant food products,salty snack,8
liquor,napkins,8
candy,packaged fruit/vegetables,8
softener,white bread,8
canned vegetables,oil,8
processed cheese,red/blush wine,8
margarine,spread cheese,8
curd cheese,whipped/sour cream,8
butter,cereals,8
butter milk,flour,8
cake bar,chicken,8
Instant food products,napkins,8
bottled beer,prosecco,8
semi-finished bread,specialty chocolate,8
jam,pip fruit,8
frozen meals,kitchen towels,8
grapes,white wine,8
potato products,yogurt,8
bottled water,skin care,8
mayonnaise,salty snack,8
cereals,long life bakery product,8
domestic eggs,zwieback,8
beef,frozen dessert,8
dental care,pip fruit,8
bottled water,tea,8
ready soups,whole milk,8
ketchup,pork,8
bottled beer,pasta,8
misc. beverages,pasta,8
beverages,onions,8
newspapers,seasonal products,8
frozen potato products,salty snack,8
cling film/bags,white bread,8
ketchup,pip fruit,8
abrasive cleaner,citrus fruit,8
frozen potato products,long life bakery product,8
cake bar,cream cheese,8
dessert,frozen dessert,8
hamburger meat,kitchen towels,8
chewing gum,chicken,8
pork,potted plants,8
chocolate,flower (seeds),8
light bulbs,napkins,8
chicken,frozen dessert,8
fruit/vegetable juice,jam,8
citrus fruit,zwieback,8
specialty fat,whipped/sour cream,8
Instant food products,beef,8
canned fish,white bread,8
butter,canned vegetables,8
canned fruit,shopping bags,8
pastry,salt,8
dishes,meat,8
frozen vegetables,popcorn,8
chicken,frozen fish,8
frozen fish,pickled vegetables,8
snack products,whole milk,8
butter,house keeping products,8
frozen dessert,hygiene articles,8
frankfurter,turkey,8
rolls/buns,sauces,8
hygiene articles,mustard,8
canned vegetables,chicken,8
baking powder,canned beer,8
berries,frozen fish,8
red/blush wine,specialty chocolate,8
oil,seasonal products,8
dog food,pastry,8
dog food,hard cheese,8
cling film/bags,dessert,8
citrus fruit,softener,8
frozen dessert,newspapers,8
candles,canned beer,8
sausage,sweet spreads,8
finished products,pip fruit,8
mayonnaise,newspapers,8
specialty cheese,white bread,8
berries,flower (seeds),8
processed cheese,sliced cheese,8
UHT-milk,salt,8
pastry,sauces,8
chocolate,roll products,8
napkins,specialty fat,8
hamburger meat,mustard,8
frankfurter,red/blush wine,8
canned fish,cat food,8
seasonal products,specialty bar,8
bottled beer,rice,8
butter,mayonnaise,8
canned vegetables,salty snack,8
frozen vegetables,white wine,8
chewing gum,specialty bar,8
cream cheese,specialty cheese,8
chicken,dishes,8
dessert,mayonnaise,8
male cosmetics,whole milk,8
house keeping products,pork,8
condensed milk,frankfurter,8
brown bread,dental care,8
dessert,flower (seeds),8
